937,Kalidson Pharmacy,312234448,"160A, Mirigama Road, Deen Junction, Negombo",Gampaha
938,Aqua Pharmacy,NaN,"39/B, Kadawata Rd, Ragama",Gampaha
939,Dinura Pharmacy,773100272,"Nilanka Building, Batuwatta, Ragama",Gampaha
940,Imedra Medicals,112967744,"155/D, Peralanda, Ragama",Gampaha
941,Isura Pharmacy,112079965,"621/C, Tewatta Road, Ragama",Gampaha
942,Rajya Osusala,112955219,"61/A, Mahabage Road, Ragama",Gampaha
943,Ragama Pharmacy,112914721,"Tewaththa Road, Ragama",Gampaha
944,Jayasri pharmacy,112079964,"138/A, Peralanda, Ragama",Gampaha
945,Mama pharmacy,754014701,"41/1,Thalagolla rd,Hospital junction, Ragama",Gampaha
946,Nawa Osusala,760391376,"931,Mahabage Rd, Ragama",Gampaha
947,New pharmacy,719203176,"296/A, Delpe Handiya, ragama",Gampaha
948,Sahana Osusala,710104422,"No. 640, Thewattha Rd., Ragama.",Gampaha
949,NS Pharmacy,777891537,"191/1, Walpola,Ragama",Gampaha
950,Newcity Pharmacy,727651338,"112/B,Tewatta rd, Ragama",Gampaha
951,Dove Pharmacy,113195266,"298/B,Depe junction Ragama",Gampaha
952,Food City -Ragama,112967920,"15, Peralanda Mawatha, Ragama",Gampaha
953,Health Care Pharmacy And Family Needs,718202171,"8B/4R/NHS, Raddolugama",Gampaha
954,"Healthguard Pharmacies, Airport",777177952,BIA Departure Terminal,Gampaha
955,Jasmine Pharmacy & Grocery,NaN,"No 2/4, Church Road, Kandana",Gampaha
956,Lak Osusala,766407949,"Negombo Rd , Seeduwa",Gampaha
957,NS Medical,777648442,"Negombo Rd , Seeduwa",Gampaha
958,Orient Pharmacy,774335253,"9/1, Baseline Road, Awari Waththa, Katunayake",Gampaha
959,St. Jude Pharmacy,719507810,"Negombo Rd, Seeduwa",Gampaha
960,St. Mary's Pharmacy,112254160,"60, Colombo Rd , Katunayake",Gampaha
961,New St. Josep Pharmacy,711293112,"95/1,Amandoluwa,Seeduwa",Gampaha
962,Shris Lanka Pharmacy,715592201,"No 26, Dammaloka Mawatha, Avariwatte, Katunayake",Gampaha
963,Sri Lak Pharmacy,773922775,"484, Kotugoda Rd,Mookalangamuwwa",Gampaha
964,Srish Lanka Pharmacy,715592201,"26,Dammaloka mawatha ,Avariyawatta",Gampaha
965,The Raddolugama Pharmacy,777812857,"1B,NHS,Raddolugama",Gampaha
966,Criss Pharmacy,774670190,"796,Negombo rd,Linayanagemulla",Gampaha
967,Laksiri Pharmacy,777860697,"500,Bassline rd,Averiyawatta",Gampaha
968,Pamunugama Osusala,711291091,"3/3,NHS,Rathdolugama",Gampaha
969,S.S Pharmacy,776155740,"478,Colombo rd,Katunayake",Gampaha
970,Zoomcare Pharmacy & Grocery,768378112,"182/B/1,Rathdoluwa Seeduwa",Gampaha
971,Seeduwa Medicals,112254828,"No.244, Kotugoda Road, Seeduwa",Gampaha
972,Radiant pharmacy,NaN,National Housing Scheme Raddolugama,Gampaha
973,Ken health and pharma Pvt ltd,777627629,"No 20/54 Dr dydni premathirathne mawatha,mukalangamuwa, seeduwa",Gampaha
974,Seeduwa Osusala,112254146,"No. 18, Kotugoda Road, Seeduwa",Gampaha
975,N.S. Medical,777648442,"No.590, Negombo Rd, Seeduwa",Gampaha
976,Jayanthi Pharmacy,112251752,39/4 Dammaloka Mawatha Avariwatte katunayake,Gampaha
977,Laxiri Pharmacy,777860697,"500 baseline road, Aweriwatta, Kattunayake",Gampaha
978,Health and Glow,112932933,"223, Negambo Road, Wattala",Gampaha
979,Henadala Medical,NaN,Wattala,Gampaha
980,Osusala Wattala,112941436,"03, Station Road, Wattala",Gampaha
981,Peoples Pharmacy,112939838,"220, Hendala, Wattala",Gampaha
982,Reliable Pharmacy & Grocery,112953705,"No.548, Negombo Rd, Mahabage,Ragama.",Gampaha
983,St. Josep,112225353,"10, Market Complex, Bopitiya, Pamunugama",Gampaha
984,Union Chemists Wattala,NaN,112935305,Gampaha
985,Bopitiya pharmacy,113036270,"26, Bopitiya Junction, Pamunugama",Gampaha
986,krishmo pharmacy,722781814,294 hendala road Hendala,Gampaha
987,Lakshan Chemist pharmacy,112932162,"691/2, negambo Rd, mabola, wattala",Gampaha
988,Mabola osusala,723294904,"743/B, Negambo Rd, Mabola, Wattala",Gampaha
989,New Pharmacy,716754631,"175, Negambo Rd, wattala",Gampaha
990,New Rio pharmacy,714358046,"16,palliyawatta, Hendala, wattala",Gampaha
991,Sampath pharmacy,112960999,"111/2,Elapitawala, Ragama",Gampaha
992,Sudees pharmacy,332220190,"122/A, Hekiththa Rd, Wattala",Gampaha
993,The golden chemist pharmacy,771931449,"269, Nagoda junction, Wesara, Ragama",Gampaha
994,Sri Sathya Pharmacy,714036139,"55,Elakanda, Wattala",Gampaha
995,Shenura Pharmacy,776920049,"186,Kerawalapitaya Wattala",Gampaha
996,Sasiri Super Drugs Pharmacy,772070939,"140, Elakanda, Hendala, Wattala",Gampaha
997,Pamunugama Pharmacy,774757217,"32, Market complex Bopitiya, Pamunugama",Gampaha
998,New People Pharmacy,718223828,"503, Negambo Rd, Ragama",Gampaha
999,Medicare Pharmacy,776252377,"1101/A/2,Dalupitiya road, Hunupitiya, Wattala",Gampaha
1000,Lion Pharmacy,778796966,"50/B, Ragama Rd, Mahabage, Ragama",Gampaha
1001,Jaisara Pharmacy,778843573,"737,Negambo Rd, Mabola, Wattala",Gampaha
1002,Isuri Pharmacy,112938731,"01/A, New sopping complex, Wattala",Gampaha
1003,Hemas Hospital,117888760,"389, Negambo Rd, Wattala",Gampaha
1004,Alliiance Pharmacy,772822941,"199,Pulinathalarama Rd, Magammana, Ragama",Gampaha
1005,Nawaloka Care Pharmacy,770606641,"384, Negombo road, Wattala",Gampaha
1006,Hendala medicals,112932759,"354, Hendala road, Wattala",Gampaha
