509,New Dimuthu Pharmacy (Dimuthu Osusala),112532540,"No.668, New Shopping complex, Awissawella Rd, Wellampitiya",Colombo
510,New Kolonnawa,774945880,"113, Kolonnawa Rd, Kolonnawa",Colombo
511,Starx Pharmacy,715196684,"245/4,Avissawella Road, Angoda",Colombo
512,Queen Pharmacy,112532666,"No: 268/A/1 , Kolonnawa Road, Gothatuwa.",Colombo
513,Food City -Kottikawatha 1,112569918,"No.250, IDH Rd, Kotikawatta.",Colombo
514,Wellampitiya pharmacy,771453825,"171, Awissawella road, Wellampitiya",Colombo
515,Gamlath pharmacy,771653680,218 kudabuthgamuwa Angoda,Colombo
516,Laksetha pharmacy,711548242,"420/1, Kolonnawa road, Kolonnawa.",Colombo
517,Sahana Chemists,NaN,773828851,Colombo
518,New City Medical,773449650,"No. 383 B, Galle Road, Rathmalana",Colombo
519,Sukitha Pharmacy & Clinic Pvt Ltd,112722515,"331,Galle Rd,Ratmalan",Colombo
520,Shewins Pharmacy,770423719,"306 C, Galle Road, Rathmalana",Colombo
521,Rajya Osusala,113043789,"Mega Sathosa, Golumadama Junction, Galle Road, Rathmalana",Colombo
